CH1,CH4,time,Ts
0.0,-3.6,0.0,1e-05
0.0,-2.8000000000000003,1e-05,
1.0,-3.0,2e-05,
1.0,-3.0,3.0000000000000004e-05,
0.0,-3.4000000000000004,4e-05,
1.0,-2.8000000000000003,5e-05,
-1.0,-3.6,6.000000000000001e-05,
-1.0,-2.6,7.000000000000001e-05,
0.0,-3.0,8e-05,
1.0,-3.0,9e-05,
-1.0,-3.0,0.0001,
0.0,-3.0,0.00011,
-1.0,-3.0,0.00012000000000000002,
2.0,-2.6,0.00013000000000000002,
0.0,-2.8000000000000003,0.00014000000000000001,
0.0,-3.2,0.00015000000000000001,
1.0,-3.4000000000000004,0.00016,
1.0,-3.4000000000000004,0.00017,
-1.0,-3.0,0.00018,
-1.0,-3.2,0.00019,
0.0,-2.8000000000000003,0.0002,
0.0,-3.0,0.00021,
0.0,-3.2,0.00022,
1.0,-2.8000000000000003,0.00023,
2.0,-3.4000000000000004,0.00024000000000000003,
-1.0,-3.0,0.00025,
0.0,-3.4000000000000004,0.00026000000000000003,
0.0,-3.0,0.00027,
0.0,-3.0,0.00028000000000000003,
-1.0,-2.8000000000000003,0.00029,
0.0,-2.6,0.00030000000000000003,
-1.0,-2.8000000000000003,0.00031,
0.0,-2.8000000000000003,0.00032,
1.0,-3.0,0.00033000000000000005,
0.0,-3.4000000000000004,0.00034,
0.0,-3.2,0.00035000000000000005,
0.0,-3.2,0.00036,
0.0,-3.0,0.00037000000000000005,
0.0,-3.2,0.00038,
1.0,-2.6,0.00039000000000000005,
0.0,-3.0,0.0004,
1.0,-3.6,0.00041000000000000005,
1.0,-3.0,0.00042,
-1.0,-3.6,0.00043000000000000004,
-2.0,-2.8000000000000003,0.00044,
0.0,-2.4000000000000004,0.00045000000000000004,
0.0,-3.0,0.00046,
0.0,-3.0,0.00047000000000000004,
0.0,-3.2,0.00048000000000000007,
-1.0,-2.8000000000000003,0.0004900000000000001,
0.0,-3.0,0.0005,
0.0,-2.6,0.00051,
1.0,-3.2,0.0005200000000000001,
0.0,-3.2,0.0005300000000000001,
2.0,-3.2,0.00054,
1.0,-3.0,0.00055,
2.0,-2.8000000000000003,0.0005600000000000001,
0.0,-2.6,0.0005700000000000001,
2.0,-3.0,0.00058,
2.0,-2.6,0.00059,
0.0,-2.6,0.0006000000000000001,
0.0,-3.4000000000000004,0.0006100000000000001,
0.0,-3.4000000000000004,0.00062,
0.0,-3.0,0.00063,
1.0,-3.2,0.00064,
-1.0,-2.8000000000000003,0.0006500000000000001,
-1.0,-3.2,0.0006600000000000001,
0.0,-3.4000000000000004,0.00067,
0.0,-3.2,0.00068,
0.0,-3.0,0.0006900000000000001,
1.0,-3.0,0.0007000000000000001,
0.0,-2.6,0.00071,
-1.0,-3.2,0.00072,
1.0,-3.6,0.0007300000000000001,
0.0,-3.0,0.0007400000000000001,
2.0,-2.8000000000000003,0.00075,
1.0,-3.2,0.00076,
-1.0,-3.6,0.0007700000000000001,
-1.0,-3.0,0.0007800000000000001,
1.0,-3.2,0.00079,
1.0,-2.6,0.0008,
0.0,-3.0,0.0008100000000000001,
0.0,-3.0,0.0008200000000000001,
-1.0,-3.2,0.0008300000000000001,
0.0,-3.0,0.00084,
2.0,-3.0,0.0008500000000000001,
1.0,-3.0,0.0008600000000000001,
-1.0,-2.6,0.0008700000000000001,
0.0,-3.0,0.00088,
-2.0,-3.0,0.0008900000000000001,
0.0,-3.0,0.0009000000000000001,
0.0,-3.4000000000000004,0.0009100000000000001,
0.0,-3.2,0.00092,
0.0,-3.8000000000000003,0.00093,
1.0,-3.2,0.0009400000000000001,
0.0,-3.0,0.0009500000000000001,
1.0,-3.2,0.0009600000000000001,
0.0,-2.8000000000000003,0.00097,
-1.0,-3.4000000000000004,0.0009800000000000002,
0.0,-3.4000000000000004,0.00099,
-3.0,-2.8000000000000003,0.001,
0.0,-3.0,0.00101,
1.0,-3.4000000000000004,0.00102,
0.0,-2.8000000000000003,0.00103,
0.0,-3.4000000000000004,0.0010400000000000001,
1.0,-2.6,0.0010500000000000002,
1.0,-3.0,0.0010600000000000002,
0.0,-2.8000000000000003,0.00107,
0.0,-3.0,0.00108,
1.0,-3.2,0.00109,
0.0,-3.0,0.0011,
-1.0,-3.4000000000000004,0.00111,
0.0,-3.0,0.0011200000000000001,
0.0,-2.4000000000000004,0.0011300000000000001,
1.0,-2.8000000000000003,0.0011400000000000002,
1.0,-3.2,0.0011500000000000002,
0.0,-3.4000000000000004,0.00116,
0.0,-3.4000000000000004,0.00117,
-1.0,-3.0,0.00118,
2.0,-3.0,0.00119,
0.0,-2.6,0.0012000000000000001,
0.0,-3.0,0.0012100000000000001,
0.0,-3.0,0.0012200000000000002,
0.0,-3.4000000000000004,0.0012300000000000002,
0.0,-3.2,0.00124,
-1.0,-2.8000000000000003,0.00125,
-2.0,-3.0,0.00126,
-1.0,-2.6,0.00127,
0.0,-3.6,0.00128,
1.0,-2.6,0.0012900000000000001,
0.0,-3.0,0.0013000000000000002,
1.0,-3.4000000000000004,0.0013100000000000002,
-1.0,-3.4000000000000004,0.0013200000000000002,
-1.0,-3.2,0.00133,
1.0,-3.0,0.00134,
0.0,-3.0,0.00135,
0.0,-3.0,0.00136,
0.0,-3.0,0.0013700000000000001,
0.0,-3.0,0.0013800000000000002,
0.0,-3.4000000000000004,0.0013900000000000002,
0.0,-3.4000000000000004,0.0014000000000000002,
2.0,-3.4000000000000004,0.00141,
0.0,-2.8000000000000003,0.00142,
1.0,-3.2,0.00143,
0.0,-3.2,0.00144,
0.0,-2.8000000000000003,0.0014500000000000001,
1.0,-3.0,0.0014600000000000001,
0.0,-2.6,0.0014700000000000002,
-1.0,-3.0,0.0014800000000000002,
-1.0,-2.6,0.0014900000000000002,
0.0,-3.4000000000000004,0.0015,
-1.0,-3.4000000000000004,0.00151,
0.0,-3.2,0.00152,
0.0,-3.2,0.0015300000000000001,
0.0,-3.2,0.0015400000000000001,
0.0,-3.0,0.0015500000000000002,
0.0,-3.4000000000000004,0.0015600000000000002,
0.0,-3.6,0.0015700000000000002,
0.0,-3.4000000000000004,0.00158,
-1.0,-3.4000000000000004,0.00159,
0.0,-3.0,0.0016,
0.0,-3.4000000000000004,0.00161,
-1.0,-3.4000000000000004,0.0016200000000000001,
2.0,-3.4000000000000004,0.0016300000000000002,
0.0,-2.8000000000000003,0.0016400000000000002,
1.0,-2.6,0.0016500000000000002,
2.0,-3.0,0.0016600000000000002,
0.0,-3.0,0.00167,
0.0,-2.8000000000000003,0.00168,
-1.0,-3.0,0.00169,
-1.0,-3.4000000000000004,0.0017000000000000001,
-2.0,-3.2,0.0017100000000000001,
1.0,-3.6,0.0017200000000000002,
0.0,-3.2,0.0017300000000000002,
1.0,-3.2,0.0017400000000000002,
0.0,-3.4000000000000004,0.00175,
0.0,-2.6,0.00176,
0.0,-2.8000000000000003,0.00177,
2.0,-3.6,0.0017800000000000001,
1.0,-3.0,0.0017900000000000001,
0.0,-2.8000000000000003,0.0018000000000000002,
1.0,-3.2,0.0018100000000000002,
0.0,-3.2,0.0018200000000000002,
0.0,-2.6,0.0018300000000000002,
2.0,-2.4000000000000004,0.00184,
0.0,-3.4000000000000004,0.00185,
1.0,-3.4000000000000004,0.00186,
0.0,-3.4000000000000004,0.0018700000000000001,
0.0,-3.4000000000000004,0.0018800000000000002,
2.0,-3.0,0.0018900000000000002,
2.0,-3.4000000000000004,0.0019000000000000002,
1.0,-3.0,0.0019100000000000002,
0.0,-3.2,0.0019200000000000003,
0.0,-2.8000000000000003,0.00193,
0.0,-3.0,0.00194,
0.0,-3.4000000000000004,0.0019500000000000001,
2.0,-3.4000000000000004,0.0019600000000000004,
-1.0,-2.6,0.00197,
